ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Education_Graduate,Education_Not Graduate,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,Self_Employed_No,Self_Employed_Yes
0.044691358024691354,0.0,0.11722141823444283,0.7468354430379747,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.04938271604938271,0.0,0.10709117221418234,0.16455696202531644,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0525679012345679,0.0,0.16787264833574528,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05555555555555555,0.0,0.19971056439942111,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.024864197530864197,0.07019943840449276,0.1606367583212735,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.04114814814814815,0.029999760001919985,0.14616497829232994,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.05040740740740741,0.0,0.13603473227206944,0.7468354430379747,0.835920177383592,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.05835802469135802,0.0,0.20405209840810418,0.7468354430379747,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0381358024691358,0.07197542419660642,0.13169319826338638,0.4936708860759493,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.08387654320987654,0.012671898624811002,0.18813314037626624,0.7468354430379747,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.3950617283950617,0.0,0.7829232995658466,0.7468354430379747,0.835920177383592,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.13444444444444445,0.0,0.36324167872648333,0.012658227848101264,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.15976543209876543,0.0,0.20405209840810418,0.620253164556962,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.04044444444444444,0.0,0.11722141823444283,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.10744444444444444,0.0,0.27496382054992763,0.7468354430379747,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.058543209876543205,0.017207862337101303,0.18813314037626624,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0728395061728395,0.0,0.20405209840810418,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.037913580246913575,0.10341517267861858,0.24746743849493485,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.03435802469135802,0.0349437204502364,0.150506512301013,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.06172839506172839,0.0,0.20115774240231546,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.030407407407407407,0.05663954688362493,0.15629522431259044,0.7468354430379747,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.05993827160493827,0.0,0.09117221418234442,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.01974074074074074,0.05937552499580003,0.16787264833574528,0.620253164556962,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.05241975308641975,0.1019031847745218,0.29667149059334297,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.05349382716049383,0.05498356013151895,0.17945007235890012,0.7257383966244726,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.07188888888888889,0.060695514435884515,0.2575976845151953,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.09746913580246913,0.0,0.19392185238784368,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.05123456790123457,0.10214318285453716,0.2894356005788712,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.03659259259259259,0.0,0.1085383502170767,0.7468354430379747,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.06892592592592592,0.0,0.15484804630969606,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0334320987654321,0.0,0.08104196816208394,0.7468354430379747,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.03925925925925926,0.05687954496364029,0.10274963820549927,0.4936708860759493,0.835920177383592,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.027999999999999997,0.0,0.2329956584659913,0.7468354430379747,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.014086419753086419,0.04840761273909809,0.1606367583212735,0.7468354430379747,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.03755555555555555,0.07600739194086448,0.18234442836468884,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.021604938271604937,0.07043943648450812,0.12301013024602024,0.7468354430379747,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.044,0.0,0.10130246020260492,0.7468354430379747,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0488641975308642,0.0,0.14616497829232994,0.7468354430379747,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.055345679012345675,0.0,0.17510853835021706,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.06450617283950617,0.0,0.19392185238784368,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.03724691358024691,0.06827945376436989,0.21707670043415336,0.36708860759493667,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.030012345679012342,0.0436796505627955,0.14616497829232994,0.7468354430379747,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.060641975308641974,0.11073511411908704,0.21852387843704774,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.030864197530864196,0.07999136006911944,0.1765557163531114,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.03602469135802469,0.0,0.08104196816208394,0.7468354430379747,0.835920177383592,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.06330864197530864,0.0,0.19392185238784368,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.18903703703703703,0.0,0.2575976845151953,0.7468354430379747,0.835920177383592,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0488641975308642,0.06316749466004272,0.21852387843704774,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.05350617283950617,0.07067943456452348,0.22575976845151952,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.053802469135802465,0.0,0.14616497829232994,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.04938271604938271,0.09400724794201647,0.23733719247467433,0.7468354430379747,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.12550617283950616,0.01799985600115199,0.20405209840810418,0.7092866520019143,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.055345679012345675,0.0,0.18234442836468884,0.7468354430379747,0.835920177383592,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.05581481481481481,0.02841577267381861,0.20405209840810418,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.11317283950617284,0.0,0.32706222865412443,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.1615185185185185,0.0,0.19321494992521396,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.09720987654320987,0.09520723834209327,0.47322720694645437,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.05349382716049383,0.0,0.17800289435600578,0.16455696202531644,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.05040740740740741,0.0,0.12590448625180894,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.04672839506172839,0.0698874409004728,0.24746743849493485,0.7468354430379747,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.03276543209876543,0.04795161638706891,0.17221418234442834,0.7468354430379747,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.12345679012345678,0.06455948352413181,0.5832127351664255,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.07201234567901234,0.0,0.15484804630969606,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.059209876543209874,0.0,0.15195369030390735,0.7468354430379747,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.024691358024691357,0.03839969280245758,0.15340086830680172,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.031358024691358025,0.01679986560107519,0.1374819102749638,0.7468354430379747,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.023456790123456788,0.0346077231382149,0.11432706222865412,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.10748148148148147,0.0,0.14327062228654122,0.9999999999999999,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.03524691358024691,0.013007895936832506,0.11722141823444283,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.03723456790123456,0.031199750401996785,0.13169319826338638,0.7468354430379747,0.835920177383592,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.039,0.05697554419564643,0.14327062228654122,0.7468354430379747,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.02391358024691358,0.027647778817769458,0.09985528219971056,0.7468354430379747,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.03225925925925926,0.05800753593971248,0.16497829232995656,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.06123456790123456,0.06239950080399357,0.2575976845151953,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.03795061728395061,0.025991792065663474,0.19826338639652674,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.05201234567901234,0.0,0.10274963820549927,0.7468354430379747,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.025160493827160492,0.09664722682218542,0.13169319826338638,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.029160493827160492,0.0,0.06657018813314038,0.7468354430379747,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0658395061728395,0.05759953920368637,0.276410998552822,0.7468354430379747,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.06646913580246913,0.0,0.20405209840810418,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.07046913580246913,0.0,0.20405209840810418,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.046345679012345674,0.08925528595771234,0.15774240231548478,0.7092866520019143,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.035975308641975304,0.051119591043271656,0.20405209840810418,0.620253164556962,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.03391358024691358,0.05899152806777546,0.15774240231548478,0.06329113924050632,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.09666666666666666,0.052391580867353064,0.2937771345875542,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.04329629629629629,0.0755513955888353,0.2937771345875542,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.04625925925925926,0.05133558931528548,0.16787264833574528,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.02674074074074074,0.05198358413132695,0.14327062228654122,0.7468354430379747,0.835920177383592,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.043209876543209874,0.052031583747330024,0.2026049204052098,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.03575308641975308,0.0,0.10274963820549927,0.9999999999999999,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.06249382716049382,0.0,0.2069464544138929,0.620253164556962,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.064,0.0,0.2575976845151953,0.7468354430379747,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.03141975308641975,0.0,0.09406657018813314,0.7468354430379747,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.031518518518518515,0.04243166054671563,0.1345875542691751,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.04241975308641975,0.09141526867785058,0.13169319826338638,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.029777777777777775,0.06611947104423165,0.17510853835021706,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.06395061728395061,0.0,0.16787264833574528,0.7468354430379747,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.1840864197530864,0.3481652146782826,0.17510853835021706,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.03530864197530864,0.07171142630858954,0.1866859623733719,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.01448148148148148,0.03825569395444837,0.027496382054992767,0.36708860759493667,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.09382716049382715,0.0,0.12011577424023155,0.7468354430379747,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.026629629629629628,0.04291165670674635,0.1374819102749638,0.7468354430379747,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.02754320987654321,0.06657546739626083,0.24167872648335742,0.7468354430379747,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.02807407407407407,0.12506299949600402,0.15629522431259044,0.7468354430379747,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.07612345679012346,0.3355893152854777,0.1345875542691751,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.03102469135802469,0.026639786881704947,0.14182344428364688,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.05349382716049383,0.0,0.0824891461649783,0.9999999999999999,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.047456790123456785,0.0,0.13892908827785816,0.7468354430379747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.04798765432098765,0.036407708738330095,0.13892908827785816,0.7468354430379747,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.04333333333333333,0.019871841025271796,0.13892908827785816,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.031345679012345674,0.04089567283461732,0.16787264833574528,0.7468354430379747,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.026012345679012346,0.0,0.07959479015918958,0.7468354430379747,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.03933333333333333,0.07547939616483068,0.20405209840810418,0.36708860759493667,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.06172839506172839,0.05198358413132695,0.20405209840810418,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.12345679012345678,0.0,0.19321494992521396,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.04867901234567901,0.0,0.07959479015918958,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.03611111111111111,0.0,0.04486251808972504,0.36708860759493667,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.04002469135802469,0.010487916096671226,0.19247467438494933,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.047691358024691356,0.0,0.08827785817655572,0.620253164556962,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.049728395061728395,0.0,0.1765557163531114,0.7468354430379747,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.04950617283950617,0.02459980320157439,0.1606367583212735,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.045913580246913575,0.03803969568243454,0.15195369030390735,0.7468354430379747,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.03528395061728395,0.0,0.16497829232995656,0.7468354430379747,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.04732098765432099,0.0,0.12011577424023155,0.7468354430379747,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.04114814814814815,0.10291117671058632,0.21852387843704774,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.03712345679012345,0.08939928480572155,0.20549927641099852,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.022839506172839506,0.10999112007103944,0.10419681620839363,0.7468354430379747,0.835920177383592,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.03446913580246913,0.06285549715602275,0.23444283646888564,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.036814814814814814,0.03719970240238078,0.14616497829232994,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.04218518518518518,0.017711858305133558,0.13169319826338638,0.7468354430379747,0.835920177383592,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.23259259259259257,0.0,0.3256150506512301,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.036975308641975305,0.026879784961720308,0.2532561505065123,0.7468354430379747,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.04418518518518518,0.07939136486908105,0.1866859623733719,0.7468354430379747,0.835920177383592,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.047345679012345675,0.03359973120215038,0.14905933429811866,0.9999999999999999,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.047580246913580246,0.08579931360549116,0.15629522431259044,0.7468354430379747,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
